id,uuid,qualifier,category,agent,utterance_id,label,toloka_session,toloka_study,id,uuid,speaker,start,end,text,text_coref,segmentation_id,microfacts,claimspan,visibility,asr_prob_avg,asr_prob_min
2864296,43925412-31ed-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465657,Not a Claim,,,2465657,337d2008-fef2-11ed-a626-00155d18d07f,SPEAKER_00,0.0,3.82,Hello and welcome to this podcast from the BBC World Service.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864297,4393d558-31ed-11ee-afed-0242ac1d0002,Checkworthiness,Checkable,00026a2846--64cb7d653dc862273929dc96,2465690,Cause and Effect,,,2465690,33947384-fef2-11ed-a626-00155d18d07f,SPEAKER_03,220.9,224.82,"Right, now what I'm going to ask you to do is consider weightlifting.","Right, now what Michael'm going to ask Jenny from Manchester to do is consider weightlifting.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864301,9aafebce-31ed-11ee-afed-0242ac1d0002,Motivation,Impact,00026a2846--64cb7d653dc862273929dc96,2465690,Potential to Cause Harm,,,2465690,33947384-fef2-11ed-a626-00155d18d07f,SPEAKER_03,220.9,224.82,"Right, now what I'm going to ask you to do is consider weightlifting.","Right, now what Michael'm going to ask Jenny from Manchester to do is consider weightlifting.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864302,e10dca8c-31ed-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465658,Not a Claim,,,2465658,337dc440-fef2-11ed-a626-00155d18d07f,SPEAKER_00,4.26,8.86,Please let us know what you think and tell other people about us on social media.,Please let the BBC World Service know what you think and tell other people about the BBC World Service on social media.,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864304,fbb8eb1e-31ed-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465659,Not a Claim,,,2465659,337ea112-fef2-11ed-a626-00155d18d07f,SPEAKER_00,9.44,12.96,Podcasts from the BBC World Service are supported by advertising.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864307,3777e92a-31ee-11ee-afed-0242ac1d0002,Checkworthiness,Checkable,00026a2846--64cb7d653dc862273929dc96,2465662,Cause and Effect,,,2465662,338073b6-fef2-11ed-a626-00155d18d07f,SPEAKER_02,51.1,52.66,What's the secret to living longer?,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864310,2b3cd516-31ef-11ee-afed-0242ac1d0002,Checkworthiness,Checkable,00026a2846--64cb7d653dc862273929dc96,2465661,Factual Descriptions,,,2465661,337fdc8a-fef2-11ed-a626-00155d18d07f,SPEAKER_02,48.52,50.5,Where does creativity come from?,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864311,9db8f4da-31ef-11ee-afed-0242ac1d0002,Checkworthiness,Checkable,00026a2846--64cb7d653dc862273929dc96,2465660,Factual Descriptions,,,2465660,337f351e-fef2-11ed-a626-00155d18d07f,SPEAKER_02,45.28,48.06,How does AI even work?,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864312,a118597c-31ef-11ee-afed-0242ac1d0002,Motivation,Impact,00026a2846--64cb7d653dc862273929dc96,2465660,Public Interest,,,2465660,337f351e-fef2-11ed-a626-00155d18d07f,SPEAKER_02,45.28,48.06,How does AI even work?,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864313,a7763a46-31ef-11ee-afed-0242ac1d0002,Motivation,Impact,00026a2846--64cb7d653dc862273929dc96,2465661,Public Interest,,,2465661,337fdc8a-fef2-11ed-a626-00155d18d07f,SPEAKER_02,48.52,50.5,Where does creativity come from?,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864314,ab029a88-31ef-11ee-afed-0242ac1d0002,Motivation,Impact,00026a2846--64cb7d653dc862273929dc96,2465662,Public Interest,,,2465662,338073b6-fef2-11ed-a626-00155d18d07f,SPEAKER_02,51.1,52.66,What's the secret to living longer?,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864315,b3755fe8-31ef-11ee-afed-0242ac1d0002,Checkworthiness,Checkable,00026a2846--64cb7d653dc862273929dc96,2465663,Factual Descriptions,,,2465663,33811d48-fef2-11ed-a626-00155d18d07f,SPEAKER_02,53.28,57.74,TED Radio Hour explores the biggest questions with some of the world's greatest thinkers.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864316,b8beb774-31ef-11ee-afed-0242ac1d0002,Motivation,Impact,00026a2846--64cb7d653dc862273929dc96,2465663,Public Interest,,,2465663,33811d48-fef2-11ed-a626-00155d18d07f,SPEAKER_02,53.28,57.74,TED Radio Hour explores the biggest questions with some of the world's greatest thinkers.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864317,bee4f596-31ef-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465664,Personal Experience,,,2465664,3381e4c6-fef2-11ed-a626-00155d18d07f,SPEAKER_02,57.88,61.48,"They will surprise, challenge and even change you.","some of the world's greatest thinkers will surprise, challenge and even change you.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864318,c5ef8680-31ef-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465665,Not a Claim,,,2465665,3382ebdc-fef2-11ed-a626-00155d18d07f,SPEAKER_02,61.94,65.08,Listen to NPR's TED Radio Hour wherever you get your podcasts.,Listen to TED Radio Hour wherever you get your podcasts.,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864319,d08d6238-31ef-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465666,Emotions and Opinions,,,2465666,3383e0fa-fef2-11ed-a626-00155d18d07f,SPEAKER_03,77.4,87.02,"We would all like some quick and simple ways to improve our health, but we're inundated with often conflicting advice.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864320,d9760814-31ef-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465667,Not a Claim,,,2465667,338481e0-fef2-11ed-a626-00155d18d07f,SPEAKER_03,87.02,93.28,"So if you were going to try just one thing to improve your mental and physical well-being, what should it be?","So if you were going to try just one thing to improve your mental and physical well-being, what should just one thing be?",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864321,de237f72-31ef-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465668,Predictions,,,2465668,33857280-fef2-11ed-a626-00155d18d07f,SPEAKER_03,93.6,98.06,Perhaps the martial art of Tai Chi to improve your immune system.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864322,e18e4124-31ef-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465669,Predictions,,,2465669,338614b0-fef2-11ed-a626-00155d18d07f,SPEAKER_03,98.38,100.62,Maybe a few nuts to slow aging.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864323,e9afa4d8-31ef-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465670,Not a Claim,,,2465670,3386ab8c-fef2-11ed-a626-00155d18d07f,SPEAKER_03,101.06,104.76,Or how about cleaning your teeth to give your brain a boost?,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864324,f90d333c-31ef-11ee-afed-0242ac1d0002,Checkworthiness,Checkable,00026a2846--64cb7d653dc862273929dc96,2465671,Cause and Effect,,,2465671,33875348-fef2-11ed-a626-00155d18d07f,SPEAKER_03,105.68,117.78,"I'm Dr Michael Moseley and this is Just One Thing, where each episode we'll explore one thing you can start doing today to improve your health or life in ways you might not expect.","I'm Dr Michael Moseley and this podcast from the BBC World Service is Just One Thing, where each episode we'll explore one thing you can start doing today to improve your health or life in ways you might not expect.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864325,fd818896-31ef-11ee-afed-0242ac1d0002,Motivation,Impact,00026a2846--64cb7d653dc862273929dc96,2465671,Public Interest,,,2465671,33875348-fef2-11ed-a626-00155d18d07f,SPEAKER_03,105.68,117.78,"I'm Dr Michael Moseley and this is Just One Thing, where each episode we'll explore one thing you can start doing today to improve your health or life in ways you might not expect.","I'm Dr Michael Moseley and this podcast from the BBC World Service is Just One Thing, where each episode we'll explore one thing you can start doing today to improve your health or life in ways you might not expect.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864326,0e004e3c-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Checkable,00026a2846--64cb7d653dc862273929dc96,2465672,Factual Descriptions,,,2465672,33883aba-fef2-11ed-a626-00155d18d07f,SPEAKER_03,143.7,155.26,"More about those and the sort of benefits you get from doing them in our episodes on Intelligent Exercises and Eccentric Exercises, which are both available on BBC Sounds.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864327,11a391e8-31f0-11ee-afed-0242ac1d0002,Motivation,Impact,00026a2846--64cb7d653dc862273929dc96,2465672,Public Interest,,,2465672,33883aba-fef2-11ed-a626-00155d18d07f,SPEAKER_03,143.7,155.26,"More about those and the sort of benefits you get from doing them in our episodes on Intelligent Exercises and Eccentric Exercises, which are both available on BBC Sounds.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864328,16b12290-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465673,Emotions and Opinions,,,2465673,3388d4a2-fef2-11ed-a626-00155d18d07f,SPEAKER_03,155.82,156.5,"God, that's knackering.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864329,1aac257a-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465674,Personal Experience,,,2465674,3389828a-fef2-11ed-a626-00155d18d07f,SPEAKER_03,156.74,161.9,"But I haven't tried using weights before, and I had to borrow these from one of my sons.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864330,26aa1076-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465675,Not a Claim,,,2465675,338a2550-fef2-11ed-a626-00155d18d07f,SPEAKER_03,162.64,162.98,Woo!,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864332,2a9caf2c-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465676,Emotions and Opinions,,,2465676,338ac0b4-fef2-11ed-a626-00155d18d07f,SPEAKER_03,163.4,164.44,This is tough.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864333,2f848820-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465677,Emotions and Opinions,,,2465677,338b64c4-fef2-11ed-a626-00155d18d07f,SPEAKER_03,164.98,173.38,"For me, when I think of weightlifting, I get this image of bodybuilders pumping huge barbells in the gym, and that really is not my style.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864334,33ef9da0-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465678,Not a Claim,,,2465678,338c023a-fef2-11ed-a626-00155d18d07f,SPEAKER_03,173.7,174.92,"Right, done.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864335,394e175e-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Checkable,00026a2846--64cb7d653dc862273929dc96,2465679,Cause and Effect,,,2465679,338ca122-fef2-11ed-a626-00155d18d07f,SPEAKER_03,175.72,186.16,"Recent evidence suggests that muscle-strengthening exercises for only a few minutes a day can confer some remarkable health benefits, boosting your immune system and even your brain.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864336,4001a688-31f0-11ee-afed-0242ac1d0002,Motivation,Impact,00026a2846--64cb7d653dc862273929dc96,2465679,Public Interest,,,2465679,338ca122-fef2-11ed-a626-00155d18d07f,SPEAKER_03,175.72,186.16,"Recent evidence suggests that muscle-strengthening exercises for only a few minutes a day can confer some remarkable health benefits, boosting your immune system and even your brain.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864337,4abfd2e8-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465680,Emotions and Opinions,,,2465680,338d473a-fef2-11ed-a626-00155d18d07f,SPEAKER_03,186.58,187.78,It is counterintuitive.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864338,5051417e-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Checkable,00026a2846--64cb7d653dc862273929dc96,2465681,Cause and Effect,,,2465681,338de46a-fef2-11ed-a626-00155d18d07f,SPEAKER_03,188.1,193.94,Just building that brawn can also build your brain and protect your white matter.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864339,53822d72-31f0-11ee-afed-0242ac1d0002,Motivation,Impact,00026a2846--64cb7d653dc862273929dc96,2465681,Public Interest,,,2465681,338de46a-fef2-11ed-a626-00155d18d07f,SPEAKER_03,188.1,193.94,Just building that brawn can also build your brain and protect your white matter.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864340,5a4a2132-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465682,Emotions and Opinions,,,2465682,338e8352-fef2-11ed-a626-00155d18d07f,SPEAKER_03,194.56,196.78,So how about pumping some iron?,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864341,5f0fc064-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465683,Not a Claim,,,2465683,338f1916-fef2-11ed-a626-00155d18d07f,SPEAKER_03,197.42,203.9,"I'll be speaking to Jenny from Manchester, and I want to see if some strength training is just one thing she'd like to try.","I'll be speaking to Jenny from Manchester, and I want to see if some strength training is just one thing Jenny from Manchester'd like to try.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864342,63480e84-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465684,Not a Claim,,,2465684,338ffd4a-fef2-11ed-a626-00155d18d07f,SPEAKER_04,204.58,205.3,"Hi there, Jenny.","Hi there, Jenny from Manchester.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864343,6dd80e58-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465685,Not a Claim,,,2465685,3390e6ba-fef2-11ed-a626-00155d18d07f,SPEAKER_04,205.64,206.44,"Hi, Michael.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864344,6fbd1394-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465686,Not a Claim,,,2465686,33917d5a-fef2-11ed-a626-00155d18d07f,SPEAKER_03,206.68,207.64,Good to speak to you.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864345,73e0f008-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465687,Not a Claim,,,2465687,33921530-fef2-11ed-a626-00155d18d07f,SPEAKER_03,207.96,210.2,"Now, what kind of exercise do you normally do?","Now, what kind of exercise do Jenny from Manchester normally do?",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864346,7a4650a0-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465688,Personal Experience,,,2465688,3392fde2-fef2-11ed-a626-00155d18d07f,SPEAKER_04,210.42,214.36,"I have to be honest, the only exercise I do is housework.","Jenny from Manchester have to be honest, the only exercise Jenny from Manchester do is housework.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864347,7dea5044-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465689,Not a Claim,,,2465689,3393e126-fef2-11ed-a626-00155d18d07f,SPEAKER_04,214.94,220.14,So really no exercise at all apart from day-to-day activity.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864348,91e6b060-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465691,Not a Claim,,,2465691,339562b2-fef2-11ed-a626-00155d18d07f,SPEAKER_03,225.18,226.56,Have you ever done weightlifting before?,Have Jenny from Manchester ever done weightlifting before?,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864349,99ef7b66-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465692,Personal Experience,,,2465692,33965ca8-fef2-11ed-a626-00155d18d07f,SPEAKER_04,227.02,229.18,I've never done weightlifting in my life.,Jenny from Manchester've never done weightlifting in Jenny from Manchester's life.,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864350,a0f26cde-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465693,Not a Claim,,,2465693,33974672-fef2-11ed-a626-00155d18d07f,SPEAKER_03,229.36,230.4,What does it conjure up?,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864351,a7e2603a-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465694,Emotions and Opinions,,,2465694,339815ac-fef2-11ed-a626-00155d18d07f,SPEAKER_04,230.76,235.86,"I'm kind of thinking big, strong, muscly men that you see on the Olympics.","Michael'm kind of thinking big, strong, muscly men that you see on the Olympics.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864352,ac68a59c-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465695,Emotions and Opinions,,,2465695,33991dee-fef2-11ed-a626-00155d18d07f,SPEAKER_04,236.54,239.22,"Yeah, not something I would think of for me.","Yeah, not something Jenny from Manchester would think of for Jenny from Manchester.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864353,c0d826ba-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465696,Emotions and Opinions,,,2465696,339ae124-fef2-11ed-a626-00155d18d07f,SPEAKER_03,239.66,249.6,"OK, so what I want you to do is some weight training, and you can do it without special equipment, just using your own body weight or things you probably already have around in the house.","OK, so what Michael want Jenny from Manchester to do is some weight training, and Jenny from Manchester can do some weight training without special equipment, just using Jenny from Manchester's own body weight or things Jenny from Manchester probably already have around in the house.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864354,c66ff7f6-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465697,Not a Claim,,,2465697,339bc846-fef2-11ed-a626-00155d18d07f,SPEAKER_03,250.08,252.8,So I want you to do a combination of things.,So Michael want Jenny from Manchester to do a combination of things.,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864355,d3d2047a-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465698,Not a Claim,,,2465698,339cabc6-fef2-11ed-a626-00155d18d07f,SPEAKER_03,253.06,259.34,"So one is called a bicep curl, but you're going to be holding a big bottle of milk.","So one is called a bicep curl, but Jenny from Manchester're going to be holding a big bottle of milk.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864356,d6119700-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465699,Not a Claim,,,2465699,339d9130-fef2-11ed-a626-00155d18d07f,SPEAKER_03,259.34,261.16,And then I want you to do some calf raises.,And then Michael want Jenny from Manchester to do some calf raises.,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864357,dac6cce8-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465700,Not a Claim,,,2465700,339e7c80-fef2-11ed-a626-00155d18d07f,SPEAKER_03,261.4,266.22,That's where you hold on to a countertop and you lift yourself up onto your tiptoes.,some calf raises's where you hold on to a countertop and you lift yourself up onto your tiptoes.,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864358,de27ad8a-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465701,Not a Claim,,,2465701,339f5fe2-fef2-11ed-a626-00155d18d07f,SPEAKER_03,266.44,270.78,"And then finally, and this is probably the most challenging, I want you to do something called weighted squats.","And then finally, and this is probably the most challenging, Michael want Jenny from Manchester to do something called weighted squats.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864359,e24c8af2-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465702,Not a Claim,,,2465702,33a0488a-fef2-11ed-a626-00155d18d07f,SPEAKER_03,270.9,277.9,"What you need here is you get a rucksack or a backpack, and you put some books in it, and then you do some squats.","What Jenny from Manchester need here is Jenny from Manchester get a rucksack or a backpack, and Jenny from Manchester put some books in a rucksack or a backpack, and then you do some squats.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864360,e58fe1d2-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465703,Not a Claim,,,2465703,33a13006-fef2-11ed-a626-00155d18d07f,SPEAKER_03,278.1,281.68,"And I want you to do three sets of these, 10 each.","And Michael want Jenny from Manchester to do three sets of some squats, 10 each.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864361,ebf412d2-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465704,Not a Claim,,,2465704,33a2132c-fef2-11ed-a626-00155d18d07f,SPEAKER_03,282.46,285.76,"And this is going to take, you know, maybe 10, maybe 15 minutes a day.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864362,f63b8ca2-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465705,Not a Claim,,,2465705,33a2b480-fef2-11ed-a626-00155d18d07f,SPEAKER_03,285.88,288.72,"So a bit challenging, but are you up for it?","So a bit challenging, but are Jenny from Manchester up for it?",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864363,f9eb8c30-31f0-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465706,Emotions and Opinions,,,2465706,33a3a0ca-fef2-11ed-a626-00155d18d07f,SPEAKER_04,289.34,290.66,"Yeah, I'm definitely up for it.","Yeah, Jenny from Manchester'm definitely up for it.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864364,002bd65e-31f1-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465707,Not a Claim,,,2465707,33a488be-fef2-11ed-a626-00155d18d07f,SPEAKER_03,291.98,300.12,"I've asked Jenny to do a few minutes of simple strength training exercises every day for the next week, and we'll see how she gets on.","Michael've asked Jenny from Manchester to do a few minutes of simple strength training exercises every day for the next week, and we'll see how Jenny from Manchester gets on.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864366,1031a312-31f1-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465708,Emotions and Opinions,,,2465708,33a56e46-fef2-11ed-a626-00155d18d07f,SPEAKER_03,300.48,307.96,"But if you'd like to do something similar, do check with your GP if you're starting a new exercise regime or have any previous injuries.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864367,1e720cfa-31f1-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465709,Personal Experience,,,2465709,33a620ca-fef2-11ed-a626-00155d18d07f,SPEAKER_03,308.92,314.48,"That said, there are lots of benefits of incorporating a bit of strength training into your life.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864369,2dc9d138-31f1-11ee-afed-0242ac1d0002,Checkworthiness,Not Checkable,00026a2846--64cb7d653dc862273929dc96,2465710,Predictions,,,2465710,33a6bc38-fef2-11ed-a626-00155d18d07f,SPEAKER_03,315.08,320.48,"Apart from making you look more toned, building your muscles could help you live longer.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864371,37166ae4-31f1-11ee-afed-0242ac1d0002,Checkworthiness,Checkable,00026a2846--64cb7d653dc862273929dc96,2465711,Numerical Claims,,,2465711,33a75094-fef2-11ed-a626-00155d18d07f,SPEAKER_03,321.0,330.14,"An American study found that muscle mass is one of the strongest predictors of longevity, even more than weight or body mass index.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864372,3a9b11b0-31f1-11ee-afed-0242ac1d0002,Motivation,Impact,00026a2846--64cb7d653dc862273929dc96,2465711,Public Interest,,,2465711,33a75094-fef2-11ed-a626-00155d18d07f,SPEAKER_03,321.0,330.14,"An American study found that muscle mass is one of the strongest predictors of longevity, even more than weight or body mass index.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864373,41dc96ba-31f1-11ee-afed-0242ac1d0002,Checkworthiness,Checkable,00026a2846--64cb7d653dc862273929dc96,2465712,Numerical Claims,,,2465712,33a7ee14-fef2-11ed-a626-00155d18d07f,SPEAKER_03,330.64,336.08,"Researchers followed 3,600 men and women over the age of 50 for a decade.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864374,463c4f52-31f1-11ee-afed-0242ac1d0002,Motivation,Impact,00026a2846--64cb7d653dc862273929dc96,2465712,Public Interest,,,2465712,33a7ee14-fef2-11ed-a626-00155d18d07f,SPEAKER_03,330.64,336.08,"Researchers followed 3,600 men and women over the age of 50 for a decade.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864375,4bddc13e-31f1-11ee-afed-0242ac1d0002,Checkworthiness,Checkable,00026a2846--64cb7d653dc862273929dc96,2465713,Cause and Effect,,,2465713,33a896d4-fef2-11ed-a626-00155d18d07f,SPEAKER_03,336.76,343.0,They found that those who had more muscle mass were at a lower risk of death from all causes.,Researchers found that those who had more muscle mass were at a lower risk of death from all causes.,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
